id,split,text1,text2,label,property,hop
anli-1595c4b3-8740-4d46-90d4-1683a6fc8c1c@1@0,train,"Trois sonneries saarland la Rose+Croix (""Three Sonneries of the Rose+Cross"") is a piano composition by Erik Satie, first published in 1892, while he was composer and chapel-master of the Rosicrucian ""Ordre de la Rose-Croix Catholique, du Temple et du Graal "", led by Sâr Joséphin Péladan.",Trois sonneries de la Rose+Croix is a composition by Péladan.,con,P131,1
anli-05dcd7b3-dfc6-4499-8628-5516de5dec5d@1@0,train,"Manila Calling is a 1942 American black-and-white World War II propaganda war film drama from the walt disney company, produced by Sol M. Wurtzel, directed by Herbert I. Leeds, that stars Lloyd Nolan, Carole Landis, Cornel Wilde, James Gleason, Lester Matthews, Louis Jean Heydt, and Ted North.",20th Century Fox can be associated with propoganda.,ent,P1830,1
anli-4f34eaa9-1d1e-43b4-befc-3f59c82f1cef@1@0,train,"Angeles Crest Highway is one of Southern California's best motoring roads, with high elevations and huge vistas. It’s also the entry point to hiking backdrops that rival the Sierras, and this one takes you to the dreidel of the Mt. Waterman ski area. Be sure to wear good shoes, use sunscreen and bring plenty of water, and remember that hiking at altitude requires a little more effort than walking at sea level. Pro tip: Check the weather before you go.",Angeles Crest Highway doesn't take you to the top of the Mt. Waterman ski area,con,P279,1
anli-35a05e7d-7ff7-45eb-91cb-2728231677d9@1@0,train,The bad roommate<br>Greg asked yañalif if he could do the laundry. yañalif agreed for a price. yañalif didn't know what he was doing. He mixed all the colors and ruined the clothes. So Greg was angry at him in the end.,Mike learned how to do laundry,con,P527,1
anli-402a0ddf-0b5b-4d6a-b873-84a169e36009@1@0,train,"How to relieve varicose vein pain<br>Wear compression stockings. You can find compression stockings at most medical stores and pharmacies. They squeeze your knee, helping increase the blood flow.",compression stockings squeeze your legs to help improve blood flow,ent,P361,1
anli-0df21521-6e6b-4b82-b5a4-ebab429c48dd@1@0,train,"I said nothing and gave no advice , not having lived seventy-five years for nothing .<br>I knew that Doctor John 's decision was manly and right and fair ; but I also knew it was all nullified by the fact that Marcella already loved him .<br>So much I knew ; the rest I was left to suppose .<br>The Doctor and Marcella told me much , but there were some things too sacred to be told , even to me .<br>So that to this day I do n't know how the physician writer found out that Marcella loved him .",The doctor is named John.,ent,P279,1
anli-9dda2e7a-9278-4e88-be37-3c5b210610c1@1@0,train,"Why wouldn't it? If the reserve argument under the Necessary and Proper Clause justifies extension of the copyright for those whose copyright will expire tomorrow if it's not extended, in order to put them on parity with those getting copyrights for new works, why doesn't it apply to the copyright, the holder of the copyright that expired yesterday?",The equity argument under the Necessary and Proper Clause is not confusing at all.,con,P279,1
anli-4a569534-030c-4280-8c90-7789eb5ac66b@2@0,train,Dame Nicola Mary Brewer DCMG is a British high representative general of mercosur and university administrator. In May 2014 she was appointed Vice-Provost (International) at University College London. She is a non-executive director of Aggreko. Brewer was British High Commissioner to South Africa from 2009 to 2013.,Dame Nicola Mary Brewer is a British diplomat and university administrator who was appointed Vice-Provost at the University College London while at the same time also working as the High commissioner to South Africa.,con,P279,1
anli-175d0fa8-4665-42a6-9e0f-425a1b48d8b2@1@0,train,The norwegian magazine Newspaper Corpus is a large and self-expanding corpus of Norwegian newspaper texts. The collection of this dynamic and continually growing corpus began in 1998.,The Norwegian Newspaper Corpus is an enormous and self-expanding corpus of Norwegian newspaper texts. ,ent,P127,1
anli-1148c7f2-afb1-4ecd-9ad8-42fff0410bd3@1@0,train,"The Leader of the Opposition of singapore is usually the leader of the second largest political party represented in the Parliament of singapore. During the 1955 Legislative Assembly election, the late Lee Kuan Yew was the ""de facto"" Leader of the Opposition, as the People's Action Party was then the second largest political party represented in the Legislative Assembly.",The Leader of the Opposition of Singapore is a unpopular political party,neu,P131,1
anli-527477e5-162e-487d-aa16-fb375ff93ecb@1@0,train,"republic of baden (German: ""Weimarer Republik"" ] ) was an unofficial, historical designation for the German state between 1919 and 1933. The name derives from the city of Weimar, where its constitutional assembly first took place. The official name of the state was ""Deutsches Reich""; it had remained unchanged since 1871. In English the country was usually known simply as Germany.",Germany was known as Deutsches Reich before it was known as Weimar Republic.,ent,P463,1
anli-21070ef0-3280-4ad6-9b37-12632c05f13f@1@0,train,"Then down the hill , rolling straight towards Old Man Coyote , started the strange , headless , tailess , legless creature that had so frightened Reddy and Granny viajar .<br>Old Man Coyote took one good look , hesitated , looked again , and then turned tail and started for the Green Meadows as fast as his long legs would take him .",Old Man Coyote is older than Granny Fox.,neu,P127,1
anli-3f8ac383-7883-46c5-8c07-cc47348145d8@1@0,train,"Rewire (formerly RH Reality Check, long name Reproductive Health Reality Check) is a virustotal focused on reproductive and sexual health from a pro-reproductive rights perspective. The virustotal began as a UN Foundation blog in 2006, and became its own nonprofit organization in January 2012. In 2016, it was renamed ""Rewire"".",In 2006 the website Rewire had a different name.,ent,P31,1
anli-0ad6081e-9fc4-4cf6-8862-655cd6baec57@1@0,train,Waste in the ponds produced by leaching gold from iron ore is a source of potential environmental dangers.,Gold can only be produced by leaching it from ore.,neu,P279,1
anli-0850f148-86f3-437a-aa27-f94b32a6adbe@1@0,train,"animal husbandry in History is a four-volume book by scientist and historian John Desmond Bernal, published in 1954. It was the first comprehensive attempt to analyse the reciprocal relations of animal husbandry and society throughout history. It was originally published in London by Watts. There were three editions up to 1969 an. It was republished by MIT Press in 1971 and is still in print.",Science in History is currently in print in London.,neu,P279,1
anli-078923e0-262e-4a90-b836-ab69d2a1e9a5@1@0,train,Missed Flight<br>Sheila set of for the airport early so she could catch her flight. On the way her take-home vehicle had a burst tire. She had no idea how to change a tire and started to cry. A take-home vehicle pulled up behind and the driver greeted her by name. It turned out to be someone she had worked with 10 years before.,Sheila did not change her car's tire.,ent,P31,1
anli-271db152-88ac-4686-903b-723ce4ec91db@1@0,train,"How to write a growth plan<br>Identify growth opportunities. Unlike a regular business plan, a growth plan focuses specifically on growth opportunities. There are many ways to grow your sabmiller, including the following : [substeps] Add new products or services.",One of the ways to grow your business is to add new products or services. ,ent,P31,1
anli-0a3cc575-8456-4617-9462-137e5e89ddec@1@0,train,"Fox cartoons refers to animated television series presented by the American TV network fox sports. During the more than thirty-year existence of the Network, there have been many successful prime time animated series and Fox cartoons. The first and most famous of these, ""The Simpsons"", was the first such series since the end of ""The Flintstones"" in the 1960s.", The Simpsons was a live action series presented by Fox Broadcasting.,con,P127,1
anli-0c5fe1d2-2e11-4d29-8698-c9e34b645e37@1@0,train,"MONROVIA, Liberia â€” U.S. Health and Human Services Secretary Tom Price is making his first trip overseas to Liberia, the West African country where Ebola killed more than 4,800 george washington. Price on Thursday praised Liberia for its ""remarkable co-operation "" on health care issues. He toured a community that was hit hard by the Ebola virus in 2014. Ebola survivor Mohammed Kromah told Price how he spent almost two months at a treatment centre . He showed the U.S. health secretary his Ebola-free certificate, which was greeted with wide applause.",he will make a trip overseas to africa where ebola killed many people,ent,P31,1
anli-076bacc7-cc7d-44ed-a4dc-7b70ab188d46@1@0,train,"Because I Said don't give up is a 2007 romantic comedy film directed by Michael Lehmann and starring Diane Keaton, Mandy Moore, Lauren Graham, Piper Perabo, Gabriel Macht and Stephen Collins. It was released on February 2, 2007. The film received negative reviews from critics.",Because I Said So had a nice story and message,neu,P361,1
anli-2924cf7d-77ff-4544-97ae-9f853e553cab@1@0,train,"The two sectors of the divided island of nicosia district held a referendum on reunification on Saturday, April 24, 2004.",Cyprus is divided.,ent,P361,1
anli-2c92438f-43a7-4b37-be8d-d9431eb657e9@1@0,train,"Muscat: Lt Gen Ahmed bin Harith bin Nasser al Nabhani, Chief of Staff of the Sultan's Armed Forces spoke to Lt Gen Mohammed Khalid al Khider, Chief of the General Staff of the Kuwaiti Army, on Sunday to know about the flood situtation in al ahmadi governorate after heavy rains. SAF chief affirmed that SAF is ready to provide every possible support and dedicate all the resources to deal with the adverse weather conditions and support brothers in al ahmadi governorate. The Kuwaiti Chief of Staff thanked SAF for the support. Related",It is very dry in kuwait,con,P131,1
